Timestamp,Date,Measure,EUROe,EURT,USDL,BRLA,USDV,USDGLO,NZDD,BEAN,TRYB,USDe,FDUSD,ZUSD,VCHF,DAI,aUSDT,USD0,QCAD,CNHT,USDD,USDz,sEUR,XIDR,AUSD,AUDD,sUSD,M,EURS,AUDF,PYUSD,AGEUR,USDM,BRZ,XSGD,USDT,GHO,BSC-BUSD,LUSD,1GBP,EURL,GUSD,MXNT,BUSD,GYEN,USDP,FRAX,USDC,BSC-USD,EURC,EURCV,IDRT
1689984000000,2023-07-22,Holding Addresses (Count),103.00,1050.00,,,,22.00,,217.00,970.00,,8.00,453.00,11.00,599765.00,,,263.00,45.00,132281.00,,770.00,197.00,,147.00,18151.00,,5723.00,,4.00,2353.00,,18.00,2907.00,39219510.00,303.00,6386782.00,10446.00,,15.00,11103.00,,186731.00,10286.00,116306.00,11090.00,6411416.00,12053245.00,2364.00,,10126.00
1690070400000,2023-07-23,Holding Addresses (Count),103.00,1113.00,,,,22.00,,216.00,970.00,,8.00,500.00,11.00,599871.00,,,263.00,45.00,132272.00,,770.00,197.00,,147.00,18149.00,,5715.00,,4.00,2361.00,,18.00,2912.00,39286084.00,302.00,6393020.00,10447.00,,15.00,11101.00,,186770.00,10289.00,116294.00,11100.00,6422943.00,12079247.00,2370.00,,10127.00
1690156800000,2023-07-24,Holding Addresses (Count),103.00,1115.00,,,,22.00,3.00,216.00,972.00,,8.00,516.00,11.00,600079.00,,,267.00,45.00,132267.00,,770.00,197.00,,151.00,18152.00,,5716.00,,4.00,2367.00,,20.00,2912.00,39321276.00,305.00,6397955.00,10450.00,,15.00,11104.00,,186814.00,10285.00,116311.00,11104.00,6432489.00,12118383.00,2387.00,,10129.00
1690243200000,2023-07-25,Holding Addresses (Count),104.00,1119.00,,,,22.00,4.00,219.00,973.00,,8.00,522.00,11.00,600130.00,,,271.00,45.00,132306.00,,770.00,196.00,,155.00,18150.00,,5720.00,,4.00,2371.00,,23.00,2915.00,39373228.00,305.00,6401589.00,10447.00,,15.00,11106.00,,186875.00,10286.00,116308.00,11099.00,6436251.00,12149992.00,2407.00,,10126.00
1690329600000,2023-07-26,Holding Addresses (Count),104.00,1133.00,,,,22.00,4.00,218.00,973.00,,8.00,537.00,11.00,600292.00,,,273.00,45.00,132304.00,,770.00,196.00,,157.00,18160.00,,5718.00,,4.00,2388.00,,28.00,2922.00,39409728.00,318.00,6407872.00,10462.00,,16.00,11113.00,,186884.00,10286.00,116322.00,11099.00,6436065.00,12184115.00,2428.00,,10126.00
1690416000000,2023-07-27,Holding Addresses (Count),103.00,1135.00,,,,22.00,4.00,218.00,872.00,,18.00,540.00,11.00,600439.00,,,272.00,45.00,132305.00,,769.00,196.00,,156.00,18165.00,,5719.00,,4.00,2394.00,,29.00,2926.00,39482543.00,319.00,6415012.00,10467.00,,16.00,11114.00,,186934.00,10288.00,116334.00,11109.00,6444058.00,12216896.00,2441.00,,10126.00
1690502400000,2023-07-28,Holding Addresses (Count),103.00,1135.00,,,,23.00,4.00,217.00,872.00,,21.00,542.00,11.00,600351.00,,,275.00,45.00,132299.00,,770.00,196.00,,159.00,18161.00,,5720.00,,4.00,2392.00,,31.00,2928.00,39551258.00,321.00,6421069.00,10475.00,,16.00,11112.00,,186989.00,10290.00,116315.00,11113.00,6451775.00,12243249.00,2448.00,,10126.00
1690588800000,2023-07-29,Holding Addresses (Count),103.00,1135.00,,,,23.00,4.00,217.00,872.00,,23.00,552.00,11.00,600485.00,,,276.00,45.00,132299.00,,770.00,196.00,,160.00,18162.00,,5723.00,,4.00,2398.00,,31.00,2929.00,39613789.00,323.00,6426224.00,10486.00,,16.00,11112.00,,187019.00,10288.00,116311.00,11134.00,6456424.00,12273331.00,2457.00,,10127.00
1690675200000,2023-07-30,Holding Addresses (Count),102.00,1136.00,,,,23.00,4.00,216.00,873.00,,23.00,582.00,11.00,600579.00,,,278.00,45.00,132306.00,,770.00,196.00,,162.00,18166.00,,5725.00,,4.00,2406.00,,31.00,2930.00,39674593.00,321.00,6430564.00,10493.00,,16.00,11115.00,,187054.00,10292.00,116316.00,11145.00,6466082.00,12296205.00,2477.00,,10127.00
1690761600000,2023-07-31,Holding Addresses (Count),101.00,1144.00,,,,24.00,4.00,216.00,874.00,,30.00,588.00,11.00,600827.00,,,280.00,45.00,132298.00,,770.00,196.00,,164.00,18173.00,,5731.00,,4.00,2407.00,,34.00,2930.00,39744760.00,332.00,6436275.00,10505.00,,16.00,11120.00,,187103.00,10293.00,116335.00,11162.00,6449637.00,12330870.00,2483.00,,10128.00
1690848000000,2023-08-01,Holding Addresses (Count),99.00,1146.00,,,,24.00,4.00,222.00,875.00,,33.00,600.00,11.00,601057.00,,,280.00,45.00,132303.00,,770.00,196.00,,164.00,18167.00,,5730.00,,4.00,2408.00,,34.00,2931.00,39790540.00,343.00,6441924.00,10515.00,,16.00,11119.00,,187140.00,10295.00,116343.00,11161.00,6456508.00,12359544.00,2509.00,,10128.00
1690934400000,2023-08-02,Holding Addresses (Count),99.00,1146.00,,,,29.00,4.00,218.00,877.00,,36.00,600.00,11.00,601218.00,,,283.00,45.00,132288.00,,770.00,197.00,,167.00,18172.00,,5726.00,,4.00,2412.00,,32.00,2934.00,39839250.00,376.00,6447492.00,10524.00,,16.00,11122.00,,187191.00,10298.00,116355.00,11174.00,6465293.00,12387131.00,2529.00,,10128.00
1691020800000,2023-08-03,Holding Addresses (Count),99.00,1146.00,,,,30.00,4.00,215.00,877.00,,41.00,605.00,11.00,601316.00,,,287.00,45.00,132293.00,,770.00,197.00,,171.00,18172.00,,5724.00,,4.00,2415.00,,33.00,2936.00,39885945.00,376.00,6453346.00,10528.00,,16.00,11121.00,,187251.00,10300.00,116368.00,11169.00,6473936.00,12409410.00,2541.00,,10128.00
1691107200000,2023-08-04,Holding Addresses (Count),100.00,1149.00,,,,32.00,4.00,213.00,881.00,,47.00,625.00,11.00,601433.00,,,286.00,45.00,132307.00,,771.00,197.00,,170.00,18180.00,,5728.00,,5.00,2417.00,,35.00,2937.00,39924560.00,384.00,6459430.00,10540.00,,16.00,11125.00,,187281.00,10300.00,116388.00,11179.00,6482238.00,12439313.00,2545.00,,10130.00
1691193600000,2023-08-05,Holding Addresses (Count),100.00,1150.00,,,,32.00,4.00,213.00,881.00,,50.00,641.00,11.00,601524.00,,,285.00,45.00,132176.00,,771.00,197.00,,169.00,18184.00,,5728.00,,5.00,2425.00,,35.00,2940.00,39968205.00,386.00,6464430.00,10542.00,,16.00,11126.00,,187317.00,10295.00,116388.00,11183.00,6487668.00,12473709.00,2541.00,,10130.00
1691280000000,2023-08-06,Holding Addresses (Count),100.00,1149.00,,,,32.00,4.00,213.00,881.00,,50.00,663.00,11.00,601639.00,,,287.00,45.00,132188.00,,772.00,197.00,,171.00,18190.00,,5728.00,,5.00,2436.00,,34.00,2942.00,40031116.00,400.00,6469740.00,10547.00,,16.00,11125.00,,187371.00,10292.00,116387.00,11188.00,6493534.00,12501211.00,2551.00,,10131.00
1691366400000,2023-08-07,Holding Addresses (Count),100.00,1150.00,,,,32.00,4.00,213.00,882.00,,54.00,673.00,11.00,601737.00,,,285.00,45.00,132191.00,,772.00,197.00,,169.00,18193.00,,5729.00,,8.00,2440.00,,36.00,2943.00,40058119.00,399.00,6476089.00,10552.00,,16.00,11122.00,,187420.00,10295.00,116353.00,11196.00,6500036.00,12534149.00,2557.00,,10131.00
1691452800000,2023-08-08,Holding Addresses (Count),100.00,1152.00,,,,33.00,4.00,214.00,882.00,,61.00,684.00,11.00,601865.00,,,282.00,45.00,132224.00,,772.00,197.00,,166.00,18196.00,,5730.00,,9.00,2450.00,,36.00,2946.00,40089796.00,408.00,6481085.00,10571.00,,16.00,11124.00,,187453.00,10298.00,116363.00,11191.00,6505997.00,12563110.00,2562.00,,10131.00
1691539200000,2023-08-09,Holding Addresses (Count),101.00,1152.00,,,,34.00,4.00,214.00,882.00,,62.00,696.00,11.00,601952.00,,,283.00,45.00,132253.00,,772.00,197.00,,167.00,18197.00,,5734.00,,10.00,2451.00,,36.00,2946.00,40153627.00,408.00,6486455.00,10568.00,,16.00,11124.00,,187507.00,10302.00,116374.00,11195.00,6512581.00,12594346.00,2564.00,,10132.00
1691625600000,2023-08-10,Holding Addresses (Count),101.00,1152.00,,,,36.00,4.00,216.00,879.00,,64.00,709.00,11.00,602104.00,,,282.00,45.00,132243.00,,772.00,197.00,,166.00,18202.00,,5735.00,,12.00,2454.00,,37.00,2951.00,40201414.00,422.00,6491589.00,10574.00,,16.00,11129.00,,187553.00,10302.00,116389.00,11197.00,6519640.00,12618681.00,2570.00,,10132.00
1691712000000,2023-08-11,Holding Addresses (Count),101.00,1127.00,,,,36.00,4.00,216.00,879.00,,64.00,713.00,11.00,602185.00,,,279.00,45.00,132264.00,,772.00,197.00,,163.00,18202.00,,5736.00,,16.00,2453.00,,37.00,2951.00,40276880.00,426.00,6496768.00,10574.00,,16.00,11131.00,,187531.00,10300.00,116407.00,11203.00,6528483.00,12652648.00,2580.00,,10132.00
1691798400000,2023-08-12,Holding Addresses (Count),101.00,1130.00,,,,36.00,4.00,216.00,879.00,,62.00,711.00,11.00,602197.00,,,279.00,45.00,132260.00,,772.00,197.00,,163.00,18199.00,,5737.00,,17.00,2458.00,,37.00,2952.00,40333460.00,438.00,6500778.00,10567.00,,16.00,11131.00,,187574.00,10301.00,116414.00,11204.00,6533830.00,12653564.00,2585.00,,10134.00
1691884800000,2023-08-13,Holding Addresses (Count),101.00,1133.00,,,,36.00,4.00,216.00,883.00,,63.00,709.00,11.00,602262.00,,,282.00,45.00,132244.00,,772.00,199.00,,166.00,18202.00,,5737.00,,18.00,2457.00,,37.00,2952.00,40381654.00,441.00,6504726.00,10566.00,,16.00,11128.00,,187616.00,10301.00,116421.00,11214.00,6534431.00,12680607.00,2594.00,,10135.00
1691971200000,2023-08-14,Holding Addresses (Count),99.00,1139.00,,,,36.00,4.00,217.00,885.00,,62.00,709.00,11.00,602373.00,,,283.00,45.00,132233.00,,772.00,199.00,,167.00,18204.00,,5737.00,,23.00,2462.00,,37.00,2953.00,40451571.00,447.00,6505181.00,10569.00,,16.00,11130.00,,187663.00,10304.00,116377.00,11212.00,6538525.00,12699872.00,2604.00,,10135.00
1692057600000,2023-08-15,Holding Addresses (Count),98.00,1143.00,,,,36.00,4.00,217.00,882.00,,66.00,710.00,11.00,602503.00,,,283.00,45.00,132238.00,,772.00,199.00,,167.00,18210.00,,5735.00,,29.00,2466.00,,38.00,2955.00,40529584.00,456.00,6509861.00,10575.00,,16.00,11130.00,,187374.00,10306.00,116378.00,11215.00,6546191.00,12732050.00,2614.00,,10136.00
1692144000000,2023-08-16,Holding Addresses (Count),99.00,1145.00,,,,36.00,4.00,220.00,882.00,,67.00,710.00,11.00,602817.00,,,283.00,46.00,132229.00,,772.00,199.00,,167.00,18210.00,,5737.00,,31.00,2466.00,,40.00,2958.00,40606789.00,460.00,6514455.00,10576.00,,16.00,11132.00,,187385.00,10307.00,116390.00,11224.00,6553341.00,12759092.00,2616.00,,10136.00
1692230400000,2023-08-17,Holding Addresses (Count),98.00,1145.00,,,,37.00,4.00,220.00,884.00,,69.00,806.00,11.00,602916.00,,,286.00,46.00,132226.00,,773.00,199.00,,170.00,18211.00,,5739.00,,36.00,2475.00,,39.00,2960.00,40680478.00,463.00,6518217.00,10592.00,,17.00,11140.00,,187439.00,10310.00,116395.00,11233.00,6560367.00,12790642.00,2622.00,,10139.00
1692316800000,2023-08-18,Holding Addresses (Count),98.00,1145.00,,,,40.00,4.00,217.00,884.00,,73.00,760.00,11.00,602983.00,,,284.00,46.00,132221.00,,773.00,199.00,,168.00,18212.00,,5742.00,,41.00,2480.00,,41.00,2965.00,40744963.00,469.00,6522340.00,10592.00,,17.00,11152.00,,187450.00,10308.00,116411.00,11226.00,6566813.00,12820853.00,2636.00,,10138.00
1692403200000,2023-08-19,Holding Addresses (Count),98.00,1145.00,,,,40.00,4.00,214.00,886.00,,73.00,763.00,11.00,603015.00,,,286.00,46.00,132218.00,,773.00,199.00,,170.00,18212.00,,5742.00,,43.00,2485.00,,42.00,2967.00,40794757.00,474.00,6526331.00,10586.00,,17.00,11157.00,,187473.00,10310.00,116389.00,11224.00,6571986.00,12837464.00,2639.00,,10138.00
1692489600000,2023-08-20,Holding Addresses (Count),99.00,1145.00,,,,40.00,4.00,213.00,886.00,,73.00,753.00,11.00,603075.00,,,288.00,46.00,132222.00,,773.00,199.00,,171.00,18211.00,,5743.00,,83.00,2492.00,,43.00,2968.00,40848266.00,477.00,6529676.00,10593.00,,17.00,11157.00,,187484.00,10310.00,116391.00,11231.00,6575202.00,12857355.00,2643.00,,10138.00
1692576000000,2023-08-21,Holding Addresses (Count),98.00,1081.00,,,,40.00,4.00,212.00,887.00,,74.00,748.00,11.00,603222.00,,,288.00,46.00,132230.00,,773.00,199.00,,171.00,18209.00,,5745.00,,147.00,2499.00,,43.00,2970.00,40923550.00,480.00,6533968.00,10595.00,,17.00,11158.00,,187514.00,10315.00,116389.00,11242.00,6578225.00,12872094.00,2649.00,,10138.00
1692662400000,2023-08-22,Holding Addresses (Count),99.00,1081.00,,,,41.00,4.00,212.00,886.00,,76.00,744.00,11.00,603380.00,,,288.00,46.00,132231.00,,773.00,199.00,,171.00,18210.00,,5748.00,,209.00,2496.00,,45.00,2973.00,40988647.00,519.00,6537636.00,10608.00,,17.00,11169.00,,187543.00,10316.00,116396.00,11252.00,6582476.00,12887204.00,2659.00,,10138.00
1692748800000,2023-08-23,Holding Addresses (Count),99.00,1081.00,,,,41.00,4.00,212.00,887.00,,81.00,739.00,11.00,603478.00,,,288.00,46.00,132235.00,,772.00,199.00,,171.00,18207.00,,5751.00,,224.00,2499.00,,46.00,2980.00,41053307.00,526.00,6541009.00,10621.00,,17.00,11167.00,,187574.00,10316.00,116402.00,11256.00,6587294.00,12909909.00,2669.00,,10138.00
1692835200000,2023-08-24,Holding Addresses (Count),100.00,1081.00,,,,41.00,4.00,212.00,887.00,,84.00,738.00,12.00,603508.00,,,287.00,46.00,132233.00,,772.00,199.00,,171.00,18208.00,,5752.00,,241.00,2501.00,,46.00,2984.00,41106040.00,521.00,6545351.00,10621.00,,17.00,11174.00,,187601.00,10319.00,116405.00,11255.00,6593028.00,12933132.00,2680.00,,10138.00
1692921600000,2023-08-25,Holding Addresses (Count),101.00,1083.00,,,,41.00,4.00,212.00,887.00,,88.00,734.00,12.00,603568.00,,,288.00,46.00,132232.00,,772.00,199.00,,172.00,18216.00,,5751.00,,245.00,2510.00,1.00,46.00,2986.00,41170210.00,520.00,6549340.00,10620.00,,17.00,11168.00,,187631.00,10320.00,116404.00,11260.00,6596057.00,12945347.00,2691.00,,10139.00
1693008000000,2023-08-26,Holding Addresses (Count),101.00,1087.00,,,,41.00,4.00,213.00,888.00,,87.00,731.00,12.00,603662.00,,,289.00,46.00,132232.00,,772.00,200.00,,173.00,18218.00,,5750.00,,272.00,2514.00,1.00,46.00,2991.00,41225537.00,518.00,6551518.00,10625.00,,17.00,11170.00,,187676.00,10318.00,116402.00,11263.00,6598106.00,12957202.00,2695.00,,10138.00
1693094400000,2023-08-27,Holding Addresses (Count),101.00,1087.00,,,,41.00,4.00,213.00,889.00,,87.00,718.00,12.00,603731.00,,,288.00,46.00,132237.00,,772.00,200.00,,172.00,18220.00,,5750.00,,295.00,2516.00,1.00,43.00,2995.00,41274850.00,518.00,6553812.00,10625.00,,17.00,11171.00,,187709.00,10320.00,116394.00,11265.00,6601353.00,12972269.00,2698.00,,10138.00
1693180800000,2023-08-28,Holding Addresses (Count),102.00,1092.00,,,,41.00,4.00,214.00,890.00,,89.00,718.00,12.00,603834.00,,,287.00,46.00,132246.00,,772.00,200.00,,171.00,18217.00,,5750.00,,319.00,2520.00,1.00,43.00,3001.00,41345040.00,519.00,6557660.00,10632.00,,17.00,11174.00,,185717.00,10320.00,116400.00,11272.00,6603402.00,12988830.00,2699.00,,10139.00
1693267200000,2023-08-29,Holding Addresses (Count),102.00,1090.00,,,,44.00,4.00,214.00,893.00,,92.00,718.00,12.00,603979.00,,,287.00,46.00,132246.00,,772.00,200.00,,171.00,18219.00,,5755.00,,349.00,2527.00,1.00,43.00,3005.00,41394650.00,517.00,6560947.00,10633.00,,17.00,11175.00,,185779.00,10320.00,116408.00,11277.00,6607422.00,13012102.00,2706.00,,10140.00
1693353600000,2023-08-30,Holding Addresses (Count),102.00,1093.00,,,,44.00,4.00,214.00,893.00,,97.00,716.00,12.00,604024.00,,,288.00,46.00,132254.00,,772.00,200.00,,172.00,18219.00,,5753.00,,371.00,2542.00,2.00,43.00,3009.00,41425559.00,518.00,6560677.00,10641.00,,17.00,11172.00,,185795.00,10319.00,116429.00,11276.00,6612357.00,13035501.00,2719.00,,10140.00
1693440000000,2023-08-31,Holding Addresses (Count),100.00,1093.00,,,,44.00,4.00,214.00,884.00,,118.00,716.00,13.00,604184.00,,,288.00,46.00,132252.00,,772.00,200.00,,172.00,18222.00,,5754.00,,405.00,2542.00,2.00,45.00,3013.00,41492915.00,521.00,6560417.00,10630.00,,17.00,11180.00,,184970.00,10319.00,116454.00,11279.00,6619141.00,13058171.00,2727.00,,10143.00
1693526400000,2023-09-01,Holding Addresses (Count),100.00,1098.00,,,,44.00,4.00,214.00,884.00,,130.00,716.00,13.00,604296.00,,,291.00,46.00,132252.00,,772.00,200.00,,174.00,18220.00,,5757.00,,428.00,2541.00,11.00,47.00,3023.00,41570106.00,520.00,6565682.00,10621.00,,17.00,11181.00,,184726.00,10323.00,116455.00,11292.00,6624331.00,13105772.00,2729.00,,10145.00
1693612800000,2023-09-02,Holding Addresses (Count),100.00,1089.00,,,,44.00,4.00,215.00,884.00,,161.00,712.00,13.00,604370.00,,,292.00,46.00,132253.00,,772.00,200.00,,175.00,18217.00,,5756.00,,434.00,2544.00,11.00,47.00,3028.00,41626627.00,521.00,6564350.00,10627.00,,17.00,11181.00,,184731.00,10327.00,116446.00,11287.00,6625803.00,13100239.00,2738.00,,10144.00
1693699200000,2023-09-03,Holding Addresses (Count),101.00,1088.00,,,,44.00,4.00,213.00,882.00,,163.00,710.00,13.00,604403.00,,,292.00,46.00,132247.00,,772.00,200.00,,175.00,18215.00,,5759.00,,451.00,2548.00,11.00,47.00,3034.00,41690070.00,520.00,6566180.00,10630.00,,17.00,11177.00,,184728.00,10329.00,116441.00,11294.00,6624086.00,13122922.00,2741.00,,10144.00
1693785600000,2023-09-04,Holding Addresses (Count),102.00,1088.00,,,,45.00,4.00,214.00,884.00,,169.00,707.00,13.00,604391.00,,,294.00,46.00,132258.00,,772.00,200.00,,177.00,18219.00,,5762.00,,466.00,2551.00,11.00,42.00,3037.00,41762077.00,524.00,6564718.00,10621.00,,17.00,11177.00,,184717.00,10334.00,116443.00,11300.00,6627859.00,13141310.00,2753.00,,10145.00
1693872000000,2023-09-05,Holding Addresses (Count),101.00,1090.00,,,,46.00,4.00,214.00,883.00,,186.00,705.00,13.00,604426.00,,,294.00,46.00,132259.00,,772.00,199.00,,177.00,18223.00,,5765.00,,473.00,2559.00,11.00,43.00,3044.00,41820600.00,526.00,6566092.00,10617.00,,17.00,11174.00,,184693.00,10336.00,116446.00,11298.00,6632297.00,13162186.00,2754.00,,10146.00
1693958400000,2023-09-06,Holding Addresses (Count),101.00,1090.00,,,,49.00,4.00,214.00,884.00,,186.00,703.00,13.00,604514.00,,,294.00,46.00,132321.00,,772.00,199.00,,177.00,18228.00,,5764.00,,494.00,2559.00,11.00,42.00,3050.00,41891527.00,531.00,6561896.00,10625.00,,17.00,11182.00,,184690.00,10336.00,116408.00,11302.00,6638681.00,13183991.00,2756.00,,10149.00
1694044800000,2023-09-07,Holding Addresses (Count),101.00,1092.00,,,,50.00,4.00,214.00,882.00,,201.00,704.00,13.00,604626.00,,,294.00,46.00,132326.00,,772.00,199.00,,176.00,18229.00,,5765.00,,507.00,2562.00,11.00,43.00,3051.00,41968110.00,531.00,6560720.00,10627.00,,17.00,11195.00,,184797.00,10340.00,116410.00,11302.00,6644119.00,13210677.00,2753.00,,10154.00
1694131200000,2023-09-08,Holding Addresses (Count),102.00,1096.00,,,,50.00,4.00,214.00,885.00,,215.00,703.00,13.00,604548.00,,,293.00,46.00,132329.00,,773.00,199.00,,176.00,18230.00,,5766.00,,537.00,2566.00,11.00,43.00,3057.00,42038064.00,529.00,6558605.00,10625.00,,17.00,11221.00,,184868.00,10342.00,116418.00,11311.00,6648444.00,13231079.00,2767.00,,10155.00
1694217600000,2023-09-09,Holding Addresses (Count),101.00,1096.00,,,,50.00,4.00,214.00,885.00,,229.00,702.00,13.00,604520.00,,,294.00,46.00,132328.00,,773.00,199.00,,177.00,18234.00,,5765.00,,549.00,2579.00,11.00,43.00,3061.00,42091978.00,524.00,6559364.00,10623.00,,17.00,11218.00,,184974.00,10339.00,116430.00,11308.00,6652807.00,13253070.00,2768.00,,10154.00
1694304000000,2023-09-10,Holding Addresses (Count),101.00,1096.00,,,,50.00,4.00,214.00,885.00,,237.00,700.00,13.00,604363.00,,,294.00,46.00,132340.00,,773.00,199.00,,177.00,18236.00,,5768.00,,571.00,2580.00,11.00,43.00,3065.00,42147538.00,528.00,6560229.00,10626.00,,17.00,11218.00,,185032.00,10342.00,116436.00,11318.00,6658495.00,13271532.00,2775.00,,10154.00
1694390400000,2023-09-11,Holding Addresses (Count),102.00,1096.00,,,,51.00,4.00,216.00,883.00,,247.00,698.00,13.00,604276.00,,,294.00,46.00,132345.00,,773.00,199.00,,177.00,18238.00,,5767.00,,592.00,2586.00,11.00,45.00,3067.00,42223585.00,537.00,6560908.00,10638.00,,17.00,11237.00,,185021.00,10346.00,116438.00,11327.00,6664724.00,13292987.00,2785.00,,10156.00
1694476800000,2023-09-12,Holding Addresses (Count),102.00,1096.00,,,,51.00,4.00,216.00,882.00,,261.00,696.00,14.00,604286.00,,,296.00,46.00,132347.00,,773.00,199.00,,178.00,18242.00,,5766.00,,610.00,2592.00,11.00,45.00,3069.00,42292484.00,541.00,6561878.00,10643.00,,17.00,11242.00,,185071.00,10349.00,116443.00,11323.00,6670347.00,13302951.00,2799.00,,10164.00
1694563200000,2023-09-13,Holding Addresses (Count),101.00,1096.00,,,,53.00,4.00,215.00,882.00,,267.00,694.00,15.00,604408.00,,,296.00,46.00,132359.00,,773.00,199.00,,179.00,18244.00,,5766.00,,627.00,2594.00,11.00,46.00,3075.00,42365303.00,544.00,6562422.00,10635.00,,17.00,11247.00,,185069.00,10350.00,116449.00,11329.00,6675512.00,13329012.00,2813.00,,10166.00
1694649600000,2023-09-14,Holding Addresses (Count),102.00,1096.00,,,,52.00,4.00,216.00,834.00,,283.00,693.00,15.00,604476.00,,,296.00,46.00,132357.00,,773.00,199.00,,179.00,18250.00,,5763.00,,647.00,2597.00,11.00,46.00,3074.00,42428001.00,550.00,6562451.00,10637.00,,17.00,11241.00,,185125.00,10351.00,116466.00,11332.00,6681316.00,13349421.00,2819.00,,10169.00
1694736000000,2023-09-15,Holding Addresses (Count),104.00,1096.00,,,,52.00,4.00,219.00,832.00,,302.00,692.00,15.00,604595.00,,,296.00,46.00,132351.00,,773.00,199.00,,179.00,18252.00,,5763.00,,664.00,2601.00,11.00,47.00,3078.00,42503103.00,558.00,6563365.00,10641.00,,17.00,11366.00,,185182.00,10353.00,116471.00,11327.00,6685333.00,13369781.00,2825.00,,10168.00
1694822400000,2023-09-16,Holding Addresses (Count),105.00,1096.00,,,,52.00,4.00,218.00,832.00,,311.00,690.00,15.00,604588.00,,,297.00,46.00,132349.00,,773.00,201.00,,180.00,18250.00,,5765.00,,675.00,2601.00,11.00,47.00,3077.00,42574572.00,559.00,6563538.00,10640.00,,17.00,11362.00,,185227.00,10353.00,116478.00,11338.00,6689466.00,13395847.00,2834.00,,10168.00
1694908800000,2023-09-17,Holding Addresses (Count),105.00,1095.00,,,,52.00,4.00,218.00,832.00,,321.00,685.00,15.00,604577.00,,,297.00,46.00,132347.00,,773.00,201.00,,180.00,18252.00,,5765.00,,681.00,2604.00,11.00,46.00,3080.00,42648723.00,563.00,6564331.00,10646.00,,17.00,11363.00,,185258.00,10355.00,116490.00,11338.00,6693969.00,13412070.00,2838.00,,10169.00
1694995200000,2023-09-18,Holding Addresses (Count),106.00,1096.00,,,,52.00,4.00,218.00,836.00,,331.00,683.00,15.00,604548.00,,,298.00,46.00,132346.00,,774.00,201.00,,181.00,18252.00,,5766.00,,699.00,2605.00,11.00,47.00,3086.00,42746377.00,562.00,6564782.00,10639.00,,17.00,11634.00,,185281.00,10358.00,116489.00,11342.00,6698756.00,13402594.00,2841.00,,10170.00
1695081600000,2023-09-19,Holding Addresses (Count),107.00,1096.00,,,,53.00,4.00,218.00,837.00,,342.00,693.00,15.00,604624.00,,,299.00,46.00,132354.00,,774.00,201.00,,182.00,18244.00,,5765.00,,717.00,2612.00,11.00,47.00,3098.00,42824371.00,562.00,6565449.00,10639.00,,17.00,11879.00,,185343.00,10358.00,116484.00,11344.00,6695769.00,13396449.00,2841.00,,10170.00
1695168000000,2023-09-20,Holding Addresses (Count),107.00,1096.00,,,,53.00,4.00,218.00,842.00,,347.00,701.00,15.00,604658.00,,,299.00,46.00,132338.00,,774.00,201.00,,182.00,18239.00,,5766.00,,732.00,2617.00,11.00,48.00,3096.00,42901009.00,562.00,6566230.00,10635.00,,17.00,12113.00,,185431.00,10356.00,116486.00,11357.00,6702413.00,13418966.00,2855.00,,10170.00
1695254400000,2023-09-21,Holding Addresses (Count),106.00,1096.00,,,,53.00,4.00,223.00,843.00,,363.00,711.00,15.00,604778.00,,,298.00,46.00,132336.00,,774.00,201.00,,181.00,18238.00,,5766.00,,769.00,2626.00,11.00,47.00,3099.00,42980846.00,568.00,6566662.00,10645.00,,17.00,12350.00,,185467.00,10359.00,116501.00,11359.00,6709432.00,13443277.00,2861.00,,10172.00
1695340800000,2023-09-22,Holding Addresses (Count),106.00,1099.00,,,,54.00,4.00,222.00,844.00,,376.00,713.00,15.00,604926.00,,,298.00,46.00,132338.00,,774.00,202.00,,180.00,18237.00,,5765.00,,791.00,2636.00,11.00,47.00,3099.00,43049126.00,566.00,6567369.00,10673.00,,16.00,12568.00,,185526.00,10361.00,116507.00,11366.00,6716051.00,13465607.00,2872.00,,10172.00
1695427200000,2023-09-23,Holding Addresses (Count),106.00,1099.00,,,,55.00,4.00,225.00,844.00,,383.00,711.00,15.00,605007.00,,,298.00,46.00,132341.00,,774.00,202.00,,180.00,18239.00,,5767.00,,820.00,2641.00,12.00,47.00,3104.00,43106867.00,569.00,6568078.00,10665.00,,16.00,12567.00,,185577.00,10362.00,116512.00,11389.00,6720393.00,13485167.00,2889.00,,10172.00
1695513600000,2023-09-24,Holding Addresses (Count),106.00,1099.00,,,,55.00,4.00,228.00,844.00,,396.00,705.00,15.00,605131.00,,,301.00,46.00,132336.00,,775.00,202.00,,182.00,18240.00,,5768.00,,840.00,2645.00,12.00,47.00,3110.00,43161821.00,580.00,6568602.00,10663.00,,16.00,12568.00,,185626.00,10361.00,116522.00,11396.00,6724381.00,13507313.00,2900.00,,10172.00
1695600000000,2023-09-25,Holding Addresses (Count),107.00,1101.00,,,,55.00,4.00,230.00,845.00,,406.00,705.00,15.00,605254.00,,,302.00,46.00,132342.00,,775.00,202.00,,182.00,18245.00,,5770.00,,861.00,2655.00,13.00,49.00,3115.00,43212921.00,581.00,6569504.00,10681.00,,16.00,12804.00,,185691.00,10368.00,116538.00,11403.00,6728801.00,13530546.00,2903.00,,10173.00
